Minä en kiertele ja kaartele.	私は単刀直入なんです。
Pidän rakkauskertomuksista.	私はラブストーリーが好きです。
Suurin osa tupakoijista sanoo haluavansa lopettaa.	大概の喫煙者は禁煙したいと言う。
Hän hylkäsi toivonsa lääkäriksi tulemisesta.	彼は医者になる望みを捨てた。
Tämä iso sohva ei varmaankaan sovi pieneen huoneeseen.	この大きなソファは小さな部屋には合わないんじゃないかな。
Kirjat olivat hujan hajan ympäri huonetta.	本が部屋のあちこちに散らばっていた。
Tomista on helppo pitää.	トムは親しみやすい人だ。
Kamalan tyyris!	値段が高すぎる！
Kello on 9.15.	９時１５分です。
Älä sano mitään.	何も言うな。
En minä vaan tiedä.	俺は知らないよ。
Tuntuu siltä, että olen jo kuullut tuon keskustelun.	その話聞いたことある気がする。
Kun puhelin soi, olin kylvyssä.	電話が鳴ったときわたしは入浴中だった。
Haluan olla yksin.	一人でいたい。
Minun täytyy lähteä ulos.	出かけなくてはいけない。
Katso tarkkaan mihin astut.	足下に注意して下さい。
Ennemmin tai myöhemmin meidän on ostettava uusi tv, koska nykyinen on hyvin vanhaa mallia.	遅かれ早かれ、新しいテレビを買わなければならないでしょう、今の私たちのテレビはとても古い型ですから。
On minulla tietysti eräs ihastus, mutta se on yksipuolista. No ainakin hänellä onkin todella ihana vaimo.	好きな人はもちろんいるけど、片思いなの。だって、その人にはとても素敵な奥さんがいるんだもの。
On ole tähän mennessä nähnyt koskaan oikeaa lehmää.	今までに本物の牛を見たことがない。
Tämä on todella tärkeä näkökohta.	これはとても重要なポイントです。
Tom on ammattilaispesäpalloilija.	トムはプロ野球選手です。
Kynttilä sammui itsestään.	ろうそくがひとりでに消えた。
Hyvää yötä!	おやすみなさい。
Ei tarvitse paketoida.	包む必要はありません。
Onko sinusta rintakarvat seksikkäät?	胸毛ってセクシーだと思う？
Olen hyvä työskentelemään ryhmässä.	僕はチームで仕事をするのが得意なんです。
Voisitko sulkea oven?	ドアを閉めてもらえませんか。
Kun he alkavat puhua, siitä tulee heti riita.	話をするとすぐに口論になる。
Appelsiineissa on runsaasti C-vitamiinia.	オレンジはビタミンＣが豊富だ。
Jollemme auta Tomia, hän ei saa sitä hommaa tehtyä.	トムは私たちが手伝わない限り、その仕事を終えることは出来ないだろう。
Tämä hedelmä maistuu pahalta.	この果物は不味い。
Pyydän teitä palaamaan paikoillenne.	お願いだから、席に戻ってちょうだい。
Minulla on selkävaivoja.	腰痛持ちです。
Viime kerrasta onkin aikaa!	お久しぶり。
Pistäydy kylässä kun palaat kotiin.	帰りに私の家に寄ってください。
Toiveeni on, että minusta tulee laulaja.	私の望みは歌手になることだ。
Minua hävettää kun menetin malttini.	ついかっとなったことが恥ずかしい。
Me voitimme!	勝った！
Meillä ei ole yhtään mitään yhteistä.	私たちは全く共通のところがない。
Tom lähti kotoaan kovassa kiireessä.	トムは慌てて家を出た。
Minusta te kaksi olette oikeassa.	二人とも正しいと思う。
Piirrämme kemiantunnilla kuvia soluista.	科学のクラスで私達は細胞の絵を書きます。
Oletko sinä vaihto-oppilas?	留学生の方ですか？
Saisinko kuuman kaakaon, kiitos.	熱いココアを下さい。
Tom sairastui, koska hän söi liikaa.	トムの病気は食べすぎが原因だった。
Tomin oli vaikea sanoa ”ei”.	「ノー」と言うのは、トムにとっては難しいことだった。
Paikan edellinen isäntä oli aina hymyssä suin, mutta uusi vaikuttaa kovin ailahtelevalta persoonalta.	先代はいつでもにこにこしている人だったけど、今度のはどうもお天気屋でいかんね。
Tom on vähän pulska.	トムは少し太めだ。
Mene pesulle.	洗ってきて。
Suoraan sanottuna inhoan häntä.	率直に言って、彼が嫌いだ。
Tarve syödä on unentarpeen ja seksuaalisten tarpeiden rinnalla yksi ihmisen kolmesta suuresta tarpeesta.	食欲は、睡眠欲・性欲と並ぶ人間の三大欲求の一つである。
Ulos täältä!	消え失せろ。
Miksi olet noin uuvuksissa?	なんでそんな疲れてんの？
Tom katsoi nopeusmittaria.	トムは速度計を見た。
Haluan jonkun, jolle puhua.	だれか話し相手がほしい。
Mihin aikaan parkkipaikka menee kiinni?	駐車場は何時まで開いてますか？
Urheilu on tehnyt hänestä sen mitä hän on tänä päivänä.	彼が今日あるのはスポーツのおかげだ。
Oletko lukenut viime aikoina mitään mielenkiintoisia kirjoja?	最近何か面白い本読まれましたか？
Tulisipa viikonloppu pian.	早く週末にならないかな。
Voisitko ottaa hattusi pois päästä?	帽子をとってください。
En tiedä tämän sanan oikeinkirjoitusta.	その単語のスペルがわかりません。
Tämä mies on kuollut.	この男性は死亡しています。
Mitä sä tarkotat?	どういう意味？
Tom ja Mary erosivat viime viikolla.	トムとメアリーは先週に破局した。
Ei voi tehdä mitään muuta kuin antaa periksi.	本当にお手上げだ。
Syön aamiaisen joka aamu.	私は毎朝朝食を取ります。
No niin, sitten itse asiaan.	本題に入ろう。
Mitä se tarkoittaa?	それどういう意味ですか？
Miksi aiot tulla tulevaisuudessa?	将来何になるつもりなの？
En tiedä mitä voisin sanoa Tomille.	トムに何と言えばいいのか分からない。
Hän oli rohkea.	彼は勇敢だった。
”Kuinka vanha olet?” ”Kuusitoista vuotta.”	「年はいくつ？」「16歳です。」
Minulla ei ole lippua.	チケットを持ってないの。
Minusta se ei ole ollenkaan outoa.	全然変だと思わないですよ。
Odota hetkinen.	少し待って下さい。
En pidä hänestä.	彼は好きじゃない。
Saisinko tähän nimileimasi tai allekirjoituksesi?	こちらに印鑑かサインをお願いします。
Se on äärettömän yleinen ilmiö.	それは極めて普通の現象です。
Tomilla ei ole mitään syömistä.	トムは何も食べるものを持っていない。
Hän juoksi.	彼は走った。
Kuinka kauan tämä kylmä sää jatkuu?	どれくらいこの寒い天気は続きますか。
Onko sinulla suosikkilaulajaa?	好きな歌手とかいる？
Käytä kuulakärkikynää.	ペンで書いて下さい。
Voisinko maksaa, kiitos.	お勘定して下さい。
Minua sattuu joka puolelle.	体中が痛む。
Nyt voin jo sanoa sen, että inhosin sinua yhdessä vaiheessa, Tom.	今だから言えるけど、一時期トムのこと大嫌いだったんだ。
Miten kova nälkä sulla on?	どのくらいお腹へってる？
Tom muutti Bostoniin kolme vuotta sitten.	トムは3年前にボストンに引っ越した。
Kaikista ei voi tulla runoilijoita.	誰でも詩人になれるわけではない。
Voi kun asuisin Bostonissa.	ボストンに住めたらなあ。
Tuo on liian pieni.	小さすぎます。
Pidäthän minut ajantasalla kuulumisistasi.	便りをください。
Jos luulet pystyväsi puhumaan englantia vain menemällä Amerikkaan, olet tehnyt ison virheen.	アメリカに行くだけで英語が話せるようになると思ったら大間違いだよ。
Näytät typerältä.	馬鹿みたい！
Uskotko kummituksiin?	お化けって信じますか？
Miksi haluat sairaanhoitajaksi?	どうして看護師になりたいの？
Valitse mikä tahansa sinua miellyttävä mekko.	どれでも好きなドレスを選んでください。
Pidäthän minuun yhteyttä.	連絡してくださいね。
Minulla oli surkea olo koko päivän.	１日中憂鬱な気分だった。
Se idea on todella houkutteleva.	その考えは実に魅力的だ。
Kuinka korkea tuo vuori on?	あの山の高さはどれくらいですか。
Keneltä sait tämän?	これ誰にもらったんですか？
Tunnen itseni aivan toiseksi ihmiseksi.	なんだか別人になったみたいだ。
Saisinko suolan, kiitos.	塩を回して下さい。
Toivon, että he saavuttavat rauhanomaisen sovitteluratkaisun.	私は、彼らが平和的和解に達する事を望む。
Hän on heikkona makeaan.	彼女は甘いものには目がない。
Voisitko neuvoa minulle miten pääsen Lincoln Centeriin?	リンカーンセンターへの行き方を教えてください。
Tom on nopea puhuja.	トムは早口だ。
Millaisena haluat munasi?	卵はどのようになさいますか。
Mitä tuumaat?	どう思う？
Tom juttelee minulle joka päivä.	トムは毎日私に話しかける。
Hän neuvoi minua kääntymään lääkärin puoleen.	彼女は医者にかかるようにと私に勧めた。
Hän on kipeä.	彼は病気です。
Hän koristeli mekkonsa kukkasin.	彼女はドレスを花で飾った。
Tom ei ollut rikas.	トムは金持ちではなかった。
Hän näyttäisi tykkäävän omasta itsestään puhumisesta.	彼女は自分のことを話すのが好きらしい。
Presidentti vetosi kuhunkin kansalaiseen, että he säästäisivät energiaa.	大統領は国民の一人一人に、エネルギーを節約するように訴えた。
Se tulva on pahin heidän kokemansa katastrofi.	その洪水は彼らが経験した中で最悪の災害だった。
Minä teen sen.	私がやります。
Tom voitti.	トムは勝った。
Huomenna varmaan sataa lunta.	明日は雪だろう。
Tätä pianoa ei ole varmaankaan viritetty moneen vuoteen.	このピアノ何年調律してないんだろうね。
Tom on lopen uupunut.	トムはがっかりしている。
Tom valitsi.	トムは選んだ。
En tarvitse.	いらないです。
Älä anna sen tapahtua toiste.	そんなことが２度とないようにな。
En kuullut, että tulit sisään.	入ってきたのが聞こえませんでした。
Tom on poissa.	トムはいません。
Kello on pian seitsemän. Minun täytyy lähteä kouluun.	もうすぐ七時だ。学校に行かなくちゃ。
Kuinka vanha olet?	あなたの年齢は何歳ですか。
Saturnuslainen Tom päätti matkustaa kesälomallaan Venukselle tapaamaan venuslaista Marya, johon hän tutustui Twitterissä.	土星人のトムは、ツイッターで知り合った金星人のメアリーに会うために、夏休みに金星まで出かけることにした。
Se oli hauska eväsretki kaiken muun paitsi sään osalta.	天気を除けば、楽しいピクニックでした。
Sain hänet suostuteltua käymään lääkärin vastaanotolla.	私は彼を説得して医者に行かせた。
Koska se alkaa?	いつ始まるの？
Älä puhu siitä asiasta hänen läsnäollessaan.	彼の前でそのことを話さないでください。
Tom luikahti varkain ulos luokasta.	トムはこっそり教室を抜け出した。
Miten viikonloppu meni?	週末はどうでしたか。
Tuo minulle sanomalehti.	新聞取って。
Minä menen kysymään Tomilta.	トムに訊いてくるよ。
Etsittekö jotain tiettyä?	何かお探しですか？
Kuka tuo ruskeatakkinen nainen on?	茶色のコートを着た女性は誰ですか。
Etkö sinä ole syönyt vielä lounasta?	まだお昼食べてないの？
Voinko kysyä muutaman kysymyksen?	いくつか質問してもいいですか。
Voisitko kattaa pöydän?	食卓を膳立てしてください。
Lentokoneesta katsottuna se saaristo oli todella kaunis.	飛行機から見ると、その島々はとてもきれいだった。
Tämä on todellakin yllättävää.	これは全く驚きということだろうな。
Kuulin, että talvi olisi tavanomaista kylmempi.	例年になく寒い冬だそうですね。
Hänen väitöskirjansa on helppolukuinen, koska se on kirjoitettu tällaisella yksinkertaisella tyylillä.	この通り、平易な文体で書かれているので、彼の論文は読みやすい。
Talo on kylmä.	家は寒いです。
Hattu pois päästä, kiitos.	帽子を脱いで下さい。
Ollaanko kavereita?	よかったら友達になりませんか？
Tom pani Marin haavaan laastarin.	トムはメアリーの切り傷に絆創膏を貼ってあげた。
Hän näyttää vanhalta ikäisekseen.	彼は年齢の割に老けて見える。
En osaa sanoa kuinka paljon tämä moottoripyörä maksaa.	このバイクの値段はわからない。
En mene mielelläni ulos kun sataa.	雨の中外へ出るのは好きじゃない。
Saattaa olla, että hän on ehkä eksynyt matkalla.	ひょっとしたら彼は道に迷ったのかもしれない。
Mitä sinä luulet, että tässä laatikossa on?	この箱には何が入ってると思う？
Kiitos kun tulitte.	来てくれてありがとう。
Tämä hedelmä ei maistu hyvältä.	このフルーツは不味い。
Odotan innolla, että pääsen näkemään sinut uudestaan.	またお目にかかれるのを楽しみにしております。
Hän on osti tipun.	彼女はひよこを買った。
Olen eronnut.	私は離婚した。
Voisitko siivota pöydän?	テーブルを片づけてください。
Häh, miks sä oot täällä?	ちょっ、お前なんでここにいんの？
Kysytäänpä häneltä neuvoa.	彼のアドバイスを聞いてみましょうよ。
Taivas on kirkas.	晴れています。
Jos sinä ostat minulle jätskiä, niin minä annan sinulle pusun.	アイス買ってくれたらチューしてあげる。
Ruoka on päässyt jäähtymään.	料理が冷えてしまっている。
Mikä se on?	何ですか。
Kuinka kauan kirjan lukemisessa kesti?	本を読み切るまでどのぐらいかかったの？
Jetsulleen.	図星です。
Mitä se sana tarkoittaa?	その語はどんな意味ですか。
Istukaa paikoillenne, olkaa hyvät.	お座り下さい。
Tykkään suklaasta.	チョコが好きだ。
Huomiseen.	それじゃまた明日。
Isä silmäili sanomalehteä ylimalkaisesti.	父は新聞にざっと目をとおした。
Anteeksi, mutta voisitteko tarkistaa autostani öljyt?	すみません、オイルをチェックしてください。
Näyttää siltä, että tulee sade.	雨になるようです。
Unohditko rahat?	お金を忘れたのですか？
Onko sinulla pikkurahaa?	細かいお金持ってない？
Tom nauraa.	トムが笑ってる。
Sinä olet valtavan kaunis.	あなたは大変美しい。
Anteeksi, kun keskeytän.	お話中失礼します。
Voiko huonetta vaihtaa?	部屋を変えられますか。
Minäkin ajattelin samaa asiaa.	私も同じこと考えてた。
Näin hänet juoksemassa.	走っている彼を見た。
Haluaisitteko jotain juotavaa?	お飲み物はどうなさいますか。
Se ruoka on gluteenitonta.	その食品はグルテンフリーです。
Tämä maalaus näyttää aivan samalta kuin luonnossa.	この絵は実物にそっくりだ。
Voit mennä minun puolestani kotiin, jos haluat.	帰りたいなら帰っても構いません。
Sinun pitää totella vanhempiasi.	両親の言うことを聞きなさい。
Tietääkseni sellaista toimintoa ei ole.	私の知る限り、そのような機能はないと思います。
Mitä tarkoitusta varten?	何のために？
Sä valehtelet.	嘘つけ。
Sinä se olet kova tekemään töitä.	あなたは本当に頑張り屋さんだ。
En ole nähnyt sinua ikuisuuksiin.	久しぶり。
Tom antoi ympäripyöreän vastauksen.	トムは曖昧な返事をした。
Tulisipa kesäloma nopeasti.	早く夏休みにならないかな。
Mari on paras laulamaan luokaltaan.	メアリーはクラスの全部の少女の中で一番上手に歌う。
Miksi sinä rakastat minua?	なんで私のこと好きなの？
Onko kysymyksiä?	質問はありますか？
En voinut lähteä myrskyn takia.	嵐のため出発できなかった。
Tänään on sunnuntai.	今日は日曜日です。
Mihin sinulla on noin kiire?	なぜそうあわてているの？
Mihin aikaan vuodesta halutaan yleensä viettää eniten aikaa rannalla?	海辺で時を過ごしたいのは、通常、一年のうちのどの時期ですか？
Hän on kuuluisa fyysikko, ei vain Japanissa, vaan koko maailmassa.	彼は日本のみならず、世界においても有名な物理学者である。
Aion mennä huomenna piknikille.	明日ピクニックに行くつもりだ。
Tomin mielestä Marin on mahdotonta rikkoa ennätystä.	トムはメアリーが記録を塗りかえるなんてあり得ないと思っている。
Hän meni töihin, vaikka hänellä oli flunssa.	彼は風邪を引いていたが、仕事に出かけた。
Voisin selittää asian, mutta aivosi räjähtäisivät.	説明してもいいけど、君の脳みそ爆発するよ。
Olen todella terve eikä minulla ole ollut flunssan flunssaa.	私は至って健康で、風邪ひとつひきません。
Voinks mä juua tän kaike?	これ全部飲んじゃってもいい？
Kiitoksia kutsustanne.	招待してくれてありがとう。
Kiitos kutsusta.	私を招待してくださってどうもありがとう。
Ylensyönti ei ole terveydelle hyväksi.	食べ過ぎることは体に良くない。
Hänen talonsa on sillan toisella puolella.	彼の家は橋の向こうにあります。
Oletko koskaan ajatellut lopettaa työnteon kasvattaaksesi lastasi?	育児のために仕事を辞めようと考えたことはありますか？
Tom ei ole paikalla.	トムはいません。
Miten viikonloppu meni?	週末どうだった？
Voisitko mennä eteenpäin, kiitos.	前に進んでください。
Voisitko sulkea oven?	その戸を閉めて下さい。
Jossakin kello on nyt viisi.	どこかは今五時だろう。
Kaikki pitävät isoista pizzoista.	皆大きいピザが好きです。
Paljon kello on?	何時ですか？
Huomiseen, nähdään koulussa.	また明日学校でね。
Onko sinulla syytä, että olet aina myöhässä koulusta?	いつも学校に遅れるのはどういう訳だ。
Hänen pitäisi olla kotona tänään.	彼は今日は家にいるはずです。
Tärkeätä ei ole voittaa peli vaan ottaa osaa siihen.	大切なのは試合に勝つことではなく、参加することだ。
"Ooksä nyt kotona?" "Joo, mä tulin just."	「いま家？」「うん、さっき帰ってきたとこ」
Mies tarttui naista käsivarresta.	彼の腕を掴んだ。
Olipa kerran, kauan, kauan sitten eräässä paikassa vanha mies ja vaimo.	むかしむかしあるところに、おじいさんとおばあさんがいました。
Miksi juuri minä?	何でわたしなの？
Odottakaa siinä hetkinen.	そのままでお待ちください。
Tom on hyvä päästään.	トムは頭が良い。
Oletko vielä vihainen?	まだ怒ってる？
Juna pysähtyi, joten kaikki matkustajat miettivät mitä oikein tapahtui.	列車が停止したので、乗客はみんなどうしたのかと思った。
Minua ei huvita mennä nyt ulos.	今は出かける気分じゃない。
Se ei satu lainkaan.	全然痛くないよ。
En ole ikinä ollut lentokoneessa.	私はまだ飛行機に乗ったことがない。
Ota siskostasi mallia.	姉さんを見習いなさい。
Haluan syödä herkullista yakisobaleipää.	美味しい焼きそばパンを食べたいです。
En voi yhtään hyvin.	私は体の調子が全然よくない。
He eivät pitäneet minun mielipidettäni tärkeänä.	彼らは私の意見を重視しなかった。
Hänen kätensä olivat aivan kuraiset.	彼の手は泥だらけだった。
Näytäpä sitä valokuvaa.	写真見せて。
Olen sanaton.	何と言ったら良いか分かりません。
Valmista on!	準備完了！
Miksi sinä naurat?	何笑ってんの？
Tom raapaisi tulitikun.	トムはマッチに火をつけた。
Hän teki risuista kimppuja.	彼は小枝を束にした。
Sade löi vasten ikkunaa.	雨が窓を打った。
Minä asun Bostonissa.	私はボストンに住んでいます。
Tom, sinähän teeskentelet nukkuvasi, etkö vain?	トム、寝たふりしてるでしょ。
Totuus on se, että en tiedä siitä yhtään mitään.	実は私もその事を何も知らないのです。
Toisinaan käy niin, että hinnat muuttuvat ilmoittamatta.	価格は予告なしに変わることがあります。
Tom jäi eläkkeelle kun hän oli kuusikymmentäviisi.	トムは65歳で退職した。
Hän asuu vanhempiensa kanssa.	彼は両親と住んでいる。
Mene eteenpäin, ole hyvä.	前に行ってください。
Pidän siitä kovasti.	とても気に入ってます。
Kukaan ei ole kylvyssä juuri nyt.	お風呂空いてるよ。
Haluaisin palan kakkua.	僕は少しケーキが欲しい。
Tom tarkisti ajan rannekellostaan.	トムは腕時計の時間を確かめた。
Tom oli nukkumassa.	トムは眠っていた。
Minulla on nälkä.	お腹がすいた。
Tom on perfektionisti.	トムは完璧主義者だ。
Luulen että minulla on hienoinen kuume.	少し熱があると思う。
Tomi lähti.	トムはさった。
Tuo firma on menestynyt tähän mennessä erittäin hyvin.	今までのところあの会社はとても成功している。
Kirjoitan äidilleni kerran kuussa.	月に一度、母に手紙を書きます。
Tom läikytti maitoa.	トムは牛乳をこぼした。
Miksi ostit vielä yhden auton lisää?	なぜもう一つの車を買ったの?
Tomi sulki silmänsä ja teeskenteli nukkuvansa.	トムは目をつぶって寝たふりをした。
He viettivät yhdessä ihanaa aikaa.	彼らはともに素晴らしい時を過ごした。
Osaan juosta.	私は走ることができる。
Pidäthän tämän salassa.	内緒にしておいてください。
Se on tärkeää, joten minä otan sen vastuulleni.	それは重要だから僕が引き受けましょう。
Tiedätkö kenen tämä on?	これ誰のか分かる？
Mikko ei ole voinut tehdä sellaista asiaa.	マイクがそんなことをしたはずがない。
Briteissä metrosta käytetään nimitystä ”underground”, ei ”subway”.	イギリスでは地下鉄のことを subway ではなく underground という。
Ei pidä paikkaansa.	違います.
Se on minun CD-levyni.	それは私のCDです。
Saanko lainata kynääsi?	ペン借りていい？
Tämä on sellainen työ, joka vaatii äärimmäistä keskittymistä.	これは高度の集中を要する類の仕事だ。
Jos sinua ei olisi, en olisi saanut sitä tehtyä. Kiitos.	君がいなければできなかった。ありがとう。
Mihin sinä olet menossa?	どちらに行くのですか。
Anna kun minä autan.	お手伝いしますよ。
Kuka sinun mielestäsi voittaa?	誰が勝つと思う？
Voi kunpa olisit tullut meidän mukaamme.	あなたも私達と一緒に来ればよかったのになあ。
Oppilaasi ovat antaneet meille uutta toivoa.	あなたの生徒たちは私たちに新しい希望を与えてくれた。
Tämä ei voi olla aito timantti.	これは本物のダイヤであるはずがない。
Pian alkaa olla joulu, vai kuinka?	クリスマスは間近ですね。
Älä vaan pälätä siinä, tee töitä!	おしゃべりばっかしてないで、仕事しろ！
Tänään on vähän kylmä.	今日は少し寒い。
Kerro minulle missä Puerto Rico sijaitsee kartalla.	プエルトリコはこの地図のどこにあるのか教えてください。
Minä kuolen nälkään!	おなか空いた！
Missä ja milloin tapaisimme?	何時にどこで会える？
Tom istui penkillä syöden jotakin omenan tapaista.	トムは何かリンゴのようなものを食べながらベンチに座っていました。
Menitkö minnekään kesälomalla?	夏休みはどこかへ行きましたか。
Tule ihan milloin vaan.	いつでも来て下さい。
Minun on mahdotonta saada tätä työtä tehtyä yhdessä tunnissa.	その仕事を一時間で終えるのは、私には無理です。
Toivon, että onnistut.	成功するといいですね。
Kati juo joka päivä paljon maitoa.	ケイトは毎日ミルクをたくさん飲みます。
Kenen tämä kitara on?	このギターは誰のですか？
Pidähän kivaa!	楽しんできてね。
Järki käteen!	冷静に考えて見ろよ！
En ole käynyt kertaakaan Pariisissa.	パリに一度も行ったことがありません。
Nukuimme eilen koko päivän.	昨日は一日中寝ていた。
Tom livahti ulos luokasta.	トムは教室を抜け出した。
Miten sanotaan ”Minä rakastan sinua” ranskaksi?	フランス語で「愛してる」ってどう言うんですか？
Pidän matkailusta.	旅行が好きです。
Täydennä aukkokohdat.	空所を補充せよ。
Voisitko kertoa minulle miten rannalle pääsee?	海岸への行き方を教えてください。
Kahvia ei ole riittävästi.	コーヒーが足りません。
Kati ja Riku keskustelevat siitä maalauksesta.	ケイトとブライアンはその絵画について話し合う。
En ole nähnyt sinua ikuisuuksiin.	久しぶりだね。
Et kai vaan salaile mitään.	何か隠してるでしょ。
Minulla ei ole aikaa osallistua juoruiluun.	噂話のお相手をしている暇はない。
Hän osaa luonnollisesti puhua englantia.	彼女はもちろん英語が話せます。
Sisään, sisään!	入っておいでよ。
Olen hukassa, kun olet poissa.	君がいないと心細い。
Isäni pääsee tänä iltana televisioon.	父は今夜テレビに出演することになっている。
Sepä kuulostaa hyvältä.	そりゃいいね。
Tom varmaan auttaa.	たぶんトムが助けてくれます。
Haluaisitteko maitoa?	ミルクはいかがですか。
Olen päivän myöhässä, mutta hyvää syntymäpäivää.	1日遅れちゃったけど、お誕生日おめでとう。
Tom laittoi lompakkonsa pöydälle.	トムは財布を机に置いた。
Tom on ihminen, joka sanoo kaiken aina suoraan.	トムは何でもずばずば言う人だ。
En ole koskaan ollut setäni kodissa.	私はおじさんの家に行ったことがない。
Sinun täytyy syödä aamiaista.	君は、朝食を食べる必要がある。
Kiitos kun kerroit.	ご指摘ありがとうございます。
Saisinko laskun, kiitos!	勘定書をお願いします。
En ole käynyt ikinä Pariisissa.	パリに一度も行ったことがありません。
Tom on varmaan peloissaan.	トムはたぶん怖がっています。
Talvi ei ole talvi ilman lunta.	冬はやっぱり雪がないとね。
Olen aivan rättiväsynyt.	くたくたに疲れました。
Hän sitoi pienistä oksista kimppuja.	彼は小枝を束にした。
Isäni pitää päiväkirjaa joka päivä.	父は毎日日記をつけている。
Kello on viisitoista vaille kahdeksan.	７時４５分です。
Markku ei ollut esiintynyt kertaakaan näyttämöllä, joten häntä jännitti.	マークはまだ舞台に立ったことがなかった。それで、彼は不安だった。
Katso, tomaatteja, jotka ovat kasvaneet Mozartin soidessa.	見て、モーツァルトを聴いて育ったトマトだって。
Minulla on luottokortti.	クレジットカード、持ってます。
Mitäpä jos soittaisit Tomille?	トムに電話してみたら？
Kuuntele tarkkaan mitä sanon.	私の話をよく聞きなさい。
Ollaan yhteyksissä!	連絡ちょうだい！
Mennään!	行くよ。
Koskaan ei ole liian myöhäistä oppia uutta.	学ぶに遅すぎることなし。
Voittiko Tom?	トムは勝った？
Minulla on tunne, että saan nukuttua tänä yönä hyvin.	今夜はよく眠れそうな気がする。
Hän on isänsä kaksoisolento.	彼は父そっくりだ。
Mene nopeasti kotiin.	早く家に帰りなさい。
Hän lähti juuri.	彼女はたった今でかけました。
Olen vapaana tänä iltana kuuteen asti.	今晩６時まで暇です。
Ehditkö?	間に合う？
Voisitko kirjoittaa sen minulle alas?	書きとめていただけますか。
Hän on ilmetty äitinsä.	彼女は母親にそっくりだ。
Salasana on ”Muiriel”.	パスワードは「Muiriel」です。
Kuinka pitkäksi aikaa jäät tänne?	あなたはここにどのくらいの間滞在するのですか。
Minun täytyy ostaa tähän huoneeseen uusi matto.	この部屋用に新しいじゅうたんを買わなきゃいけない。
Tom vältteli Maria.	トムはメアリーを避た。
En pidä sadepäivistä, koska hiukseni menevät silloin käkkärälle.	雨の日は髪の毛がうねうねするから、嫌。
Saisinko nimenne?	お名前をいただけますか。
Tom aina urputtaa Marin rahankäytöstä.	トムはいつもメアリーのお金の使い方について愚痴をこぼしている。
Kymmenen vuotta on pitkä aika.	１０年といえば相当な時間だ。
Minä menen kysymään Tomilta.	トムに訊いてきますね。
Hän on kaikkea muuta kuin iloissaan ja on todella vihainen.	彼女はそのことで喜んでいるどころか、とても怒っている。
Tällä viikolla on paras aika katsella luumunkukkia.	スモモの花は今週が見頃です。
Puutarhassa oli aikaisemmin suuri kirsikkapuu.	かつて庭に大きな桜の木があった。
Hän ei pysty tekemään sitä.	彼にはそれはすることができない。
Ann on todella hyvä tenniksessä.	アンはテニスがとても上手だ。
Käykö teillä kortti?	カード使えますか？
Hän saavutti työssään valtavaa menestystä.	彼女は仕事で素晴らしい成功を手に入れた。
Tom lähti kotoa kovalla kiirellä.	トムは慌てて家を出た。
Hän on kiltti.	彼は親切な人です。
En tiedä tämän sanan oikeinkirjoitusta.	私はその単語のつづりがわかりません。
Anteeksi, mutta onko täällä säilytyslokeroita?	すみません、コインロッカーはどこですか？
No niin, hyppää kyytiin.	さあ乗って。
Onpa ollut pitkä viikko.	長い一週間だったな。
Auttakaa minua!	助けて！
Tom toisti kysymyksen.	トムは質問を繰り返した。
Tomille tuli kiireitä.	トムは忙しくなった。
Meidät on ajettu nurkkaan.	にっちもさっちもいかなくなった。
Minkä tähden?	どうしてですか？
Pieni hetki.	ちょっと待って下さい。
Kun paha tapa kerran muodostuu, sen korjaaminen on vaikeaa.	いったん悪い癖がつくと、なおすのは難しい。
Onko Euroopassa jotain sellaista paikkaa, johon haluaisit mennä?	ヨーロッパで行ってみたい場所とかある？
Ulos!	外に出ろ。
Tavaratalon edessä on kirjakauppa.	そのデパートの前に本屋があります。
Olisitpa tullut niihin eilisiin juhliin. Siellä oli todella hauskaa.	きのうのパーティーに来ればよかったのに。とてもおもしろかったよ。
Mitä minuun tulee, ongelma ei ole yksinkertainen.	私に関する限り、その問題は単純ではない。
Hän osti koiran hänelle.	彼は彼女に犬を買ってやった。
Joni on hyvä päästään.	ジョンは頭が良い。
Löysin laulun sanat, mutta en pysty kopioimaan ja liittämään niitä tänne.	歌詞は見つかったがコピペできない。
Ihanko niin?	そうなんですか？
Tom ei odottanut rakastuvansa Maryyn.	トムは自分がメアリーに惚れることになろうとは思ってもみなかった。
Voisitko laittaa hiljaisemmalle?	音量を下げてください。
Tulee vielä toisia mahdollisuuksia.	また別のチャンスがあるさ。
Meidän täytyy lähteä nyt heti.	すぐに出発しなければならない。
Sano ”aa”.	「アー」といってください。
Miten sinä pystyt selittämään asiat noin ymmärrettävästi?	どうしてそんなに分かりやすく説明できるの？
Tämä ongelma on minulle liian vaikea ratkaistavaksi.	この問題は僕が解くには難しすぎる。
Herra Whitella vaikuttaa olevan paljon ystäviä.	ホワイト氏にはたくさん友達がいるようです。
Hän muistuttaa äitiään erittän paljon.	彼女は大変よく母親に似てますね。
Tomin lainen hyvä oppilas on kunniaksi luokallemme.	トムのようなよい生徒はわがクラスの名誉だ。
Oletko sinä filippiiniläinen?	あなたはフィリピン人ですか。
Pyydän hartaasti, auttakaa minua.	どうか助けてください。
Nämä kengät kestävät miten kovaa käyttöä tahansa.	この靴はどんなに乱暴にはいても大丈夫です。
Seis!	じっとして！
Katsoin ympärilleni.	僕は周りを見回した。
Eipä juuri yllättänyt vai mitä?	そんなに驚くことじゃないよね？
